"","GSM4106225_1","GSM4106226_2","GSM4106227_3","GSM4106228_4","GSM4106229_5","GSM4106230_6","GSM4106231_7","GSM4106232_8","GSM4106233_9"
"17300565",8.53996528838261,7.98217153781612,8.20861504501778,8.51436234603551,8.12667293584697,8.11177222097276,8.41149807862226,8.52817877121419,8.28873560099188
"17308233",7.29136709531992,6.33504581682854,6.12425513542489,7.08681055843458,6.19150168773146,6.34965458173025,7.19031312135446,6.54890888946689,7.06758333331017
"17218006",4.29966586327093,4.05748897603731,4.64201369277784,3.91313118097383,3.88691849948262,4.50068469016029,4.0104447763512,4.09283070966252,6.82278146676307
"17310432",9.09246374873061,8.41204580596737,8.53660169706407,9.01361380998181,8.54167770886157,8.79156513447044,9.07636866722692,8.7546691382007,8.51684715921541
"17312511",6.65421191148845,6.87971832137208,6.88825316098589,6.51049633180696,7.11517480587756,7.30252018683125,6.82985497966359,6.88825316098589,7.11854505097032
"17327613",9.83986983480147,9.22739042254643,9.40854370088164,9.78893888293679,9.11645741118821,9.4545635740514,9.90697157802126,9.58553630022821,9.49660324856595
"17295745",4.85640086120567,7.07575887021184,6.7508974562093,5.40309600823452,7.06902747966118,6.79428053460603,5.57356307109797,6.42103864236351,6.31095797663115
"17329833",6.2803865914483,6.69954151732568,6.57656183435403,6.17144505415765,6.47340204029686,6.49966586991454,6.39916108466993,6.84728271526314,6.85570922699124
"17334102",7.77013251400492,8.48908605846609,7.98368006914067,7.66482245643314,8.4445910762046,8.1443928871769,7.30932904962549,8.64243624441384,8.01213987031612
"17335398",5.79780497201623,6.68429279165339,6.35883509241811,6.37997608395452,6.71809082934307,6.53552945432846,6.08417051807952,6.41183178871434,6.41032764800893
"17345238",4.97790294258612,4.33851297128858,4.41210990037854,4.81453501743946,4.18774455342384,4.08747549617839,4.01569494367402,5.58201737658292,4.76467655083599
"17540282",8.55109423105031,9.716849300897,9.33154570384264,8.9940296824507,9.89707151626284,9.63401488637009,8.83749839046943,9.57794449337542,9.07126647270458
"17523326",7.82176557644887,8.12047212649098,8.08416765643079,7.91045422537913,8.39579854581717,8.32119251870552,7.5457806697931,8.17691567845316,8.31750363927423
"17219848",5.55256830555022,7.67649047912305,6.79580134714429,5.77024213637902,7.88347709475383,7.21545063183779,5.82911882812739,7.64456930794571,6.78102934252563
"17211939",7.26065224778156,8.2506361627947,7.79270575250301,7.48729739770446,7.95158764288545,7.77591120306411,7.49028811559655,8.55498767749511,7.32936074220127
"17222332",7.80372200847953,6.31534744756317,6.13026807829008,7.85006971502767,6.61176608599699,6.69444613925834,7.21245011551921,6.81806623094949,6.80490171241899
"17213369",6.98223102650794,6.32724153476787,6.42920442019041,7.34188837540476,6.66071026919938,6.83107766199428,6.80329871289238,6.42154748202703,6.41233245710117
"17212138",9.4253383706768,10.3159192680626,10.0862518853789,9.46226183667415,10.0998432164676,10.1435394679454,9.55530917374563,10.474342888752,10.0590049790324
"17225705",4.97758518904565,6.50964666984696,6.26706868535928,4.60172783664937,6.62340771459155,6.42826672701118,5.12009136302842,6.26883335310793,5.72994335006505
"17383430",6.13643717462979,6.61072689269444,6.41234107277932,6.39583916597375,6.99266402204456,6.48257169627784,6.71318133835284,7.08280532473569,6.32584888492835
"17541417",6.70588753886677,7.23203309461204,7.03768161262878,6.96277604358122,7.43731511764878,7.17930704459568,6.59615567403379,7.09845761618988,6.82831858547485
"17548110",4.68187416467514,4.70147530665077,4.10611896834998,4.71837483008003,4.51056003253271,4.72727498740566,4.55600672774685,4.46562186086047,4.29693990913967
"17321597",6.8532390194321,9.19345689545409,9.16884974616317,6.82539355502852,9.40687565362948,9.18072407511664,7.33034846851396,9.09368767993625,8.52362787057742
"17250266",7.8488868396009,7.98476194444161,7.30189410112469,8.01059474658161,7.70573462115776,7.39013113242853,7.77503565993003,8.1345628935663,7.25796849647717
"17393207",4.78688202805668,5.06425937347423,5.75222477237979,5.06831052227032,5.93844801847225,6.70507303835805,5.06915514490789,6.11411745439048,5.8459232925401
"17379229",6.21022620725444,6.55088868487989,6.46136717222812,6.02361187871226,6.91154681166752,6.59738789400263,5.5918485047853,6.51923788577829,6.19167877954889
"17482590",7.62355457800005,7.63032819531716,7.15477786686365,7.62248553783682,7.36761361922997,7.62871528400753,7.01588249946505,7.57587039124985,7.64724507449822
"17395897",8.44596297960276,8.97725242207423,8.68532468979053,8.30351654793792,8.84745973140031,8.57029210030375,8.18413501391727,9.05720704087121,8.62353876440637
"17258131",9.05351230189191,8.44219430394723,8.50588063137271,9.10172962777939,8.60765740863485,8.72768856101718,8.89563718675269,8.70453506031614,8.79976984698235
"17394047",11.8960532215154,11.3854515475031,11.6662375288985,11.8369937991595,11.6965546333496,11.9232104007898,12.0380926807572,10.9357709873046,11.3027440503725
"17517031",7.50259731881358,8.14195918932293,8.09023097275287,7.59995132442566,8.28944777302764,7.89232344013635,7.65507797495821,8.05655249474345,7.91758908789334
"17424493",9.74014879480431,10.2478313141201,10.2099608296619,9.6750462024607,10.4418027105267,10.3318773743449,9.77129658125813,10.3361689313469,10.2952149400282
"17424913",6.04545126759673,6.27012945891797,5.61738614895814,6.00531674803684,6.42385682095752,5.88390627384964,5.4190520014897,5.81619908511031,6.15430959626814
"17418592",4.54381436974028,6.92722791028412,6.60810994919678,4.20875354381443,7.19420329281587,6.9542367868479,5.19940515432205,6.94151253987301,6.11783049853714
"17430729",8.41788430816595,7.92544149463552,8.11203614927117,8.37489850264224,8.10187201095143,7.92869450698787,8.49316933218638,8.15287360444463,8.22404290876018
"17430968",7.25342848970206,6.55842506796039,7.23689999226705,7.35995502100582,6.94548950397709,7.27473445257718,7.25342848970206,7.41204613291468,7.66225057786424
"17422066",5.73088178036633,6.37658829994972,5.89276285955389,5.89348367772052,6.24731516302401,6.05060903279275,5.75063223092333,6.27925101389492,5.9212376572799
"17445257",6.85262997798435,6.43581750004622,6.33056571772015,6.50115708278163,6.33602390048566,6.25636791818022,6.51270057691238,6.75144315836044,6.8086660294056
"17446031",7.31792731533606,6.65561809743345,6.93022596845018,7.53450700434491,6.69040225075997,6.62984876026092,7.20735470258044,6.77175514767299,7.01576006775622
"17446285",5.64220576537022,5.51363796629853,5.85919005862455,6.04544788491359,6.17070778664195,5.29666576797809,5.86574575183001,5.98739366224004,5.57140718857215
"17436128",7.85393900047568,7.5788476981318,7.12020269107113,8.55081204150972,7.63080772600374,7.21214292050976,7.66144514751332,7.94225970758698,7.44592471804126
"17451791",4.44695245314181,4.21794976293869,4.38452673584566,3.98631413104855,4.27565197009825,3.84660185029952,4.29347704113384,4.20848521906516,4.57884480921601
"17451902",5.65944619340135,6.29147871742433,6.02775259974938,5.36385768870247,5.86346286440848,5.67264315712016,5.31172192624469,6.35787333364139,5.78037996713027
"17453383",6.59769114355013,6.11656913843482,6.53431019417834,6.43942407251215,6.46679303041508,5.84707081367091,6.6832988436044,6.24213374497788,5.97807839926721
"17464626",5.17142805517814,6.07146192931606,6.2910766279669,5.81369230926917,5.88582478131342,5.39178593631763,5.8959887480442,6.0661351565064,6.25908209173938
"17479006",10.5042934629508,8.71868302139077,9.27919126258769,10.3034535035662,9.07751829121776,9.53875450997092,10.4872102589212,8.66394256006794,8.86398397790868
"17492478",7.41515683309452,7.82624051744816,7.41861116678215,7.58567360909922,8.09681163567549,7.72366059189289,7.32752541061468,7.84869664189386,7.46746176327551
"17479769",4.35076451016371,6.40908148839212,5.80638752112541,4.63624350339164,6.64856698383475,5.56734865445109,4.3594790355144,6.6414689035391,5.33091686280774
"17483437",7.62955598293,7.09288046261793,7.01139935663292,7.46527666099413,7.25937611319174,7.24120477516037,7.46921187340909,6.89676515290828,7.5066277206309
"17508380",7.03477969607016,5.91418000233446,6.40771043198241,7.10719150789629,5.92277497780686,5.67673090663718,6.67292656907143,6.28420780933805,6.67860694923951
"17471565",9.44854409950488,3.30831595964491,4.27152172977068,9.62688835489917,4.5484604328735,5.18412242128426,9.53969002133079,3.82939691772121,5.00165930926698
"17511196",6.58146218189316,6.59603507491304,6.59603507491304,6.7461936776837,6.69595063375925,6.21524844150716,6.22602764429264,6.72723009514546,6.59603507491304
"17503841",6.17091268773584,4.66927382954024,5.14319508067341,5.91438466535526,4.87338826345456,5.14865422023593,5.52589515199714,3.85773689669349,5.42856631641822
"17505826",8.20528494318132,7.59471417697883,7.60115788472728,7.95536308269736,7.77927311281801,7.98997121716344,8.0149767904069,8.19194767554249,8.06275036530804
"17514170",3.89604786155122,3.86449350624596,3.64071194443413,4.00688767587971,3.6477649623018,3.51714491753433,3.90031255101575,3.29351089505362,3.81032038947665
"17514678",8.44278532778468,7.69295467222464,7.50139353040795,8.5507117566836,7.91465530423508,7.7494275445817,8.53280038056609,7.96311659242188,7.1854504514391
"17524233",3.27384643835214,3.45803223809117,3.29212226247524,3.48870887670057,2.94827168494546,3.07726075744235,3.97612456373974,3.1765581202107,3.03310405293031
"17516718",9.96005246746909,6.79610184293808,8.73736568547082,9.68310295214692,6.40204580595598,8.78379408219914,9.68234244383385,7.10649141229135,10.2511556068289
"17518038",5.60840897105689,6.31886397134175,6.01230478243382,6.39195720262044,6.09834188957495,6.26708688185268,6.3849537686702,6.22594465247401,5.74955064294984
"17518526",7.02686969194587,6.7878960432417,7.08221544558273,7.08221544558273,7.10747303723155,7.227089908715,6.67750883604277,7.30786015035,7.31832986945751
"17529803",5.12395193581912,4.58957417707368,4.49870447888276,4.88864892788344,4.87532555292966,4.90490846070081,5.76111536032345,4.74747012093966,5.17547238297722
"17520922",7.44511514399768,5.74481826617214,5.8778153177338,6.87159818996477,6.26869887949897,5.80112801130351,7.06050040465969,5.80892315824461,6.02947646467295
"17523352",5.51218085688279,5.11318485585144,5.05964455614989,5.02240875588255,5.38899067315499,5.23600340671174,5.35928151236243,4.96071927687478,4.91212967440753
"17272913",8.36913584273157,6.62333076978296,6.83582742266787,7.71109170799768,7.0496853757886,7.1929098687202,7.87867297374139,6.85210306565472,6.67845967109505
"17317458",2.33301386255109,2.66627851020891,2.36532952995783,2.99453977868813,2.02038754593998,2.74565501818238,2.95096504252892,2.52200689914595,2.69565089839709
"17464718",5.39882978849349,5.93863342992913,5.68184377239305,5.22897122482313,5.22897122482313,5.22897122482313,4.9261277454117,4.93611321412768,4.87381465361946
"17361008",7.87002637421445,7.60011449515803,7.32382032331253,7.98741039416113,7.44676777929514,7.6128468273785,7.91869116483426,7.60132601516407,7.53216929690109
"17545675",8.42393504330177,7.76213486353257,7.95408794992168,8.01429992189571,8.45258008583622,8.23624494384666,7.82359932874255,8.25495236131811,8.24685129242475
"17231387",8.00879547813025,8.08316922803259,8.00879547813025,7.7188648902999,8.50695906260336,8.33107718331995,7.90652373361026,8.15237310060988,7.76361487980137
"17535535",6.85892162981051,7.01017203582587,7.05774000938347,6.60650129065622,7.10425860318622,6.65473434031176,6.59389432934204,6.80515749369443,6.85892162981051
"17535515",5.65560112306453,6.59769114355013,6.67796704855282,6.32524377530814,5.73989235617018,6.59892142020491,6.17195206038383,6.38036824713579,6.60885286495339
"17542331",3.60790372150052,3.82974934729669,3.57920234911827,3.72554460747051,3.29136219660685,3.57493228161781,3.73917514408747,3.10565407444831,4.02388769307088
"17267454",6.44293275396252,8.77187792973224,8.41731386740724,4.54434717378956,8.68311245718287,9.00701069040942,6.11699468509069,8.61260604136569,7.85127409945391
"17418571",8.02661504173332,8.19004553471266,8.33048238957614,8.11844384283753,8.30663667140918,8.44098420270578,7.75106073719626,8.03200928760099,7.8085399683834
"17275890",7.48571487978107,7.51349607386203,7.34839044925444,7.00492913060032,7.43230541657512,6.96585213533053,7.00107117782209,7.34839044925444,7.38360338131537
"17295196",5.01927372019162,5.14709142980999,5.03393765954648,5.01927372019162,5.10208585082952,4.68070513898586,5.16447373185786,4.7024125127184,4.990811342867
"17301951",6.80602790195382,4.69378574890856,5.32084233663792,6.82351128964405,4.79277586851648,5.1796773985649,6.74469806911799,4.84714254606319,5.58474653315462
"17424980",6.42216908461961,6.35148483458575,6.07227398057622,6.56605045016224,6.30157267907646,5.85630599090217,6.56173172306783,6.61781350611402,6.34520281464269
"17490599",7.94117747086815,7.81496097282321,7.94117747086815,6.98555114668896,7.81496097282321,8.19605206627354,7.07058314926635,7.92062191233729,7.59810815448585
"17490622",6.82689507963544,7.73266354438893,6.59700739558668,7.81411871578286,7.21163512523477,6.64002511570319,7.06329184041668,7.37973615615761,7.40312921057527
"17445507",7.31941987304712,8.68439360960264,8.49903635418792,7.09086792057663,8.60621944003278,8.61426513789897,7.6276969379458,8.61033950693044,7.87274174448889
"17522848",8.71546709620406,8.17053801836305,8.25873327069548,8.73204847655368,8.14010437749051,7.99859900009214,8.53710018937602,8.50153043900632,8.23107015114194
"17338701",5.55816703332312,8.18758215743203,7.62877866704815,5.95065603477337,8.10096577544895,7.69940406324151,6.03593567639398,7.7079694919183,7.27861574355393
"17390448",7.98858692078137,8.49053182664598,7.93156064950797,7.96573369466806,8.34905100147866,8.17584428074913,7.78771991697311,8.55599821134125,8.16191938702312
"17493552",4.43616153291595,4.40258980671261,4.19282389187608,4.19282389187608,4.26687269177981,4.19282389187608,4.41408764761783,3.87318152918858,3.97462106112988
"17513525",6.00446913033536,7.22491748890344,6.96294602446983,5.91783163896984,7.56872180019305,7.32343176234798,6.2454801528694,7.19321412842346,6.89535168108365
"17333410",5.15927147696711,5.47755364741562,4.54092515496045,4.82286391654946,4.33710822716023,4.87534827765801,4.97566284124024,4.74545449128673,4.3569081234478
"17302061",7.28604971840011,7.16017116074402,6.8312708482017,6.88640471857117,7.36272547368943,7.33299164991488,7.20177647960598,7.58083564436349,7.32315367377999
"17447698",7.5736181661409,4.18759307434963,5.6495152545948,7.48351167189413,4.02414915492601,6.00318592522938,6.94268449506807,4.18182560788044,6.14547836261019
"17411981",7.37235535133273,8.70040899714455,8.44143855483993,7.33116961611197,8.69360225886463,8.38453259148361,7.56663565062091,8.54496171377478,8.59398282205244
"17363790",5.1483318934838,5.78154650416034,6.17509904510058,5.66874748128318,6.28754639195662,5.88934001300516,5.4218473357905,6.38287589194161,5.76132535782267
"17499613",3.27708763821174,3.54206727251245,2.99858332961672,3.60243205685494,3.79049884124634,3.97667648609046,3.71845960869111,3.65748684805104,3.4699068991257
"17334419",5.60953431664762,5.63131991200297,5.27727173283498,5.38925877951879,6.07827759870605,5.93843235767278,5.44381161962632,5.86454269248721,5.899633174066
"17280893",9.39235497941055,8.59577435073499,8.96748584377137,9.44554032486255,8.31710747432209,8.97492623441961,9.47175680802414,8.88184698577444,9.07203887691032
"17319389",4.99020303849833,4.96580942796306,4.99771774627351,4.67971265042889,4.43684011879093,4.81123947762902,5.35509780437896,4.67552788517207,4.26564201613782
"17443208",8.10478305799961,7.93335720499218,7.79025263587411,7.64125709578176,8.04105277942749,7.96807556388745,7.59531709869081,8.03740629851236,7.5441709775209
"17468172",7.1866904269627,6.55609481759835,6.65077340431011,6.98329646812701,6.67202027811047,6.77089738438465,6.85106521712849,6.59163752499756,7.1351411571987
"17246262",5.62618722061753,6.0171237506951,6.00677376334874,5.82324369191746,5.94970157898088,6.49298266808644,5.52277677771347,5.99626669258527,5.89605109371749
"17398853",10.982253397446,10.4440753553738,10.7906790648818,10.918815206595,10.4655513543847,10.8134506834188,10.9771132189956,10.7058415743231,10.9214737078702
"17306362",9.1479564617686,9.92495620895713,9.95404926734109,9.10415288832638,10.0227772346184,9.80838939820399,8.82297330320648,9.8677346193643,9.8537471608014
"17243252",6.22594465247401,7.23703599453332,6.79082138485091,5.87629142984248,6.79082138485091,6.79082138485091,6.17363793155691,7.06269228555859,8.2050746591603
"17278364",4.27419982156351,4.23861812228969,4.21202005327125,4.21163117094796,4.14915605045602,3.5113720836867,4.37704855012846,4.33102851785339,3.66977917101098
"17284936",7.68732517620953,6.10121245655706,5.96971582674755,7.49336471194725,6.87999020051471,6.73322561848009,7.53367269733292,5.84146123026459,6.62793713276397
"17369952",9.0842477858075,8.26452425728265,8.40598121276921,8.71980689780787,8.19773923283534,8.369596713905,8.76823512122385,8.38130801848347,8.36176785831553
"17484752",5.69299286458286,6.07718775166304,6.58762455704705,5.85387338531407,6.23035406028696,6.07718775166304,6.02336424828313,5.73548077502876,6.1521607247631
"17221081",6.81692548207871,7.36375126350201,7.31690948981752,6.82245776342949,7.46755913216404,7.40387985731873,6.82462978423055,7.22043559764581,7.17819347575082
"17315878",6.52436691921278,7.72332721410113,7.30465024974955,6.21144535275562,7.87218788423779,7.18961532922361,6.17304559563861,7.85531217335287,6.44901501069661
"17446253",8.44069403216306,8.83171423294193,8.6952838675282,8.22316875406704,9.25237135181397,8.91425807036841,8.49856154629951,9.07629264059929,8.40718109610221
"17334205",5.79637796751971,5.61953423972046,6.30216492439106,6.25698696038311,5.63812532268003,6.13280235174937,6.04817148530177,6.04817148530177,6.74300110675369
"17336738",8.08710509542774,8.71215908656285,8.23553826094151,8.17277113628528,8.90362625904259,8.55529495393133,8.00043268283381,8.34282785524462,8.34282785524462
"17257994",6.44579339678068,7.05661013648285,6.69041282814359,6.63298866786182,6.96642892054189,6.86895906713295,6.54093835457074,7.1311739430625,6.59932447537546
"17258230",8.65095635094905,7.20808060538561,7.55909711288254,8.69352578504031,7.60684142569231,7.64596536652329,8.66458169871516,7.9781046718165,8.09235497342014
"17266074",7.45231270854997,8.18075667004154,8.19542503202413,8.05880071826053,8.49274897556028,7.92568034531674,7.74408044114381,8.40784085046787,7.9086452745254
"17266861",7.5756625318361,7.38795318116275,6.66919201943214,7.34083787708436,6.55442918652894,6.32485341077515,7.50977298824668,7.2913342865681,7.20231950552885
"17359531",8.42019267324459,7.93835394766936,8.29035510160879,8.44597692341127,7.9700590749853,8.02078744051741,8.23388536050602,7.87054310106473,8.97564169512777
"17300686",4.8974818346579,4.8453216873534,4.88775658999441,4.49615598389699,4.94405316226858,5.12434665023994,4.47917375468863,5.01929005682176,4.85753214450136
"17230451",6.00147452560841,5.14552348918085,5.237850662966,5.48767617077135,4.99282397368162,5.01130796411758,5.91024654378982,5.89442533336726,5.12971199117095
"17394582",9.67435964207768,8.33427216830876,8.75666502206359,9.61568821872069,8.49067577709069,9.02553595535482,9.58210712840924,8.65986709204704,9.18120030458193
"17371495",4.16288795016607,4.87599536581969,4.16288795016607,3.86630023495633,4.42306227253298,4.16288795016607,3.98427189692884,4.69062230268166,4.04412518604419
"17373550",9.21329457754082,7.80287226742204,8.22769255076105,9.30766820736682,8.15277371039907,8.69344721603294,8.98280769835514,7.32658592882906,8.47507969611543
"17336829",6.96969594646227,7.50897907467579,7.50960524421479,6.98986228341603,7.67971150539379,7.7966505015232,7.34469976544381,7.14147612451754,7.44815573915467
"17336874",5.57412947733227,5.4176689012544,5.40309600823452,5.13866616450347,5.29405757802059,5.40309600823452,4.7999889501826,4.99042664851109,5.84665985603799
"17328870",7.66846268928271,8.21058499139727,7.89504790474023,7.53266418006456,8.26350795258447,8.06362892522155,7.51824386321448,8.48423552331857,7.84421221006998
"17544535",4.86012858595155,6.19061238763425,5.45165802519145,4.72602547551292,5.67838535763547,5.47061818960696,5.26485866373012,6.77882942615251,5.80352026352249
"17539033",6.02304550186907,5.34153507827737,5.54150555080035,5.82346082147748,5.16791394481345,5.85924244665685,6.03992405663353,4.39465924688434,5.0621512027694
"17267815",5.59538974995595,7.55948721431129,7.6621826458883,5.09788435541942,7.80005677353514,7.84235628151863,5.54145580952463,8.53800776260031,7.94409410901241
"17318787",8.52225270267052,6.70517562837126,8.21993935395279,8.65046986774012,6.82272999456825,7.84328260569877,8.18712062520629,6.69826477549025,8.85310812351655
"17421222",3.76237510955977,3.9344630314478,3.9231715646634,3.41530280993154,3.17658535652551,3.82872878184348,3.96093163162503,3.90107796945032,3.33256764445278
"17496800",7.57297881441195,7.31757003624386,6.91708247822575,7.60893590774581,7.31075754311006,7.12387009942932,7.19154566558172,6.99837852201989,7.44004316687451
"17246945",5.3972880976536,5.60742371215208,5.4106171302703,4.98968758753119,5.33229869269506,5.6182382626952,5.00796926238644,5.47070934989224,5.40127106055474
"17432341",10.621774227342,8.90302117046274,9.46592355158109,10.4541021367344,9.360892951467,9.68190488459349,10.6643232097611,9.03634051279109,9.49052017053172
"17465062",8.47277271165361,9.45616196213913,9.3248796592696,8.30691268400963,9.1677108672259,8.99363709889286,8.20016173006847,9.03148116826408,8.7528733400749
"17357611",8.06772596867018,8.43490032783261,8.1652595332352,8.03696232075752,8.61579580997914,8.46210516566364,8.16273596530955,8.76003080439268,8.4415034199861
"17482719",8.04031239939034,8.37965084947372,8.58085226006788,7.67020724047482,8.59563321749915,8.30628085793797,7.82164470984833,8.14247392641088,8.54818362189814
"17398152",8.01732271760045,9.31640551970377,8.75365108202857,8.18294325107924,9.07195588302099,8.79062143591981,8.1395436678855,9.01536148237675,8.7967964733881
"17467711",8.9678279763933,9.1447541774,8.82112082056285,8.53827074365745,9.20961378952443,8.89368236733673,8.5161051966876,8.98843567103746,8.87657962380047
"17410190",8.76375546969843,9.43962626556505,9.53239380634183,8.78589382424272,9.53023076571011,9.32374047369692,8.91863607995767,9.19077487890774,9.14542526254649
"17400622",5.36336384787857,5.19785990493182,5.37098162314163,5.25659075969765,5.8072963285242,5.37098162314163,4.98533607280454,5.71337334223106,5.88017070919351
"17452204",4.31366046636268,4.55357656025071,4.37783472322277,4.91977123656597,4.07439200397364,3.82089158016667,4.33118643347579,4.11433700236579,4.63948344129411
"17288414",10.2085045728035,9.67172864305277,9.89630883657994,10.083778219484,9.97990387782635,9.89288024578522,10.0139616118965,9.64639003005853,10.2310440622871
"17354219",6.88870220642528,6.81162417715902,6.93464133310568,6.51928540636344,7.35892057054435,6.91743673957645,7.03418794400227,6.90426841880673,5.87952662819799
"17346175",7.43172233094656,7.70094568700173,7.60633146226457,7.51636192196685,7.94005307780507,7.90525474280789,7.56207717483919,7.64169812196628,7.913990821979
"17235947",7.16215374786475,7.04440859469339,6.82934167175135,7.10432533007113,7.37894350190249,6.8069113551948,7.07056764001993,7.50776819691935,7.51730494075887
"17306793",7.73052802156368,7.12927686143046,7.36267841593047,7.62830454018981,7.0801147855709,7.37180727238551,7.66593984372857,7.50588048837946,7.30358105628221
"17292712",8.69734677135286,9.30597760215935,9.11324679832632,8.67756483904463,9.56745055663514,9.32971080426462,8.61954158567471,9.1621219645913,9.27047654085083
"17356613",7.0584698357051,6.70273759956567,7.22867754114185,7.19918553922214,6.8014726886926,7.00317130919213,6.55868922932128,7.21379585642814,7.18812407850749
"17523597",8.15128235497846,7.81565717569959,7.74052658508566,8.35223883156097,7.73421217389935,7.85469181232033,8.23658454003411,7.84583397845187,7.85138427081917
"17466488",5.31782151908152,5.31782151908152,4.85227882023673,5.85209895635321,5.79378936057289,5.54947301297071,5.05247442703779,4.96951323707349,5.31782151908152
"17228751",8.1488471784236,7.1893271816023,7.6549423591613,8.0689307359306,6.86291676989929,7.71178918409025,8.34245442076985,7.16980734575556,7.67744459345692
"17306147",6.28561485418327,7.65125149322346,7.50935946065367,6.79807154611886,7.99778265288095,7.43059811101994,5.60167914015167,7.73690091619965,7.43059811101994
"17322359",5.24033494105996,5.33680455472064,5.16810685608817,4.85830515946978,5.23955278179542,5.25359358664339,5.28831650829833,5.12871538965991,4.80692182011773
"17442428",7.06015304653713,5.84568005633306,6.50391580188984,7.11282321851092,6.48235095324595,6.53985823146672,7.1042414398327,6.12810664691385,6.4845021034891
"17449084",4.80942374365018,5.64904687335775,5.84455713457927,4.82653058194843,5.97062508987378,5.16926608609243,4.77669395688919,4.89965108788864,4.79975927931438
"17307433",4.23524414228452,4.6041581479145,4.47866792243716,4.32728736614701,4.77173740560118,4.10476844868783,4.18911013277335,4.6690264189162,4.03685757971164
"17424813",3.21155448248208,3.51139835970442,3.51139835970442,3.51139835970442,3.85204674102727,3.09602052554422,3.64831694424025,3.44317528760488,3.70147559512577
"17259831",5.07721711116831,9.00885010560475,8.42770610665143,5.0775206545362,9.27975275786308,8.32175608629264,5.03344260188941,8.78581420431288,8.27541875284521
"17320307",4.58685915511797,5.71691381121309,5.13027712777707,5.13027712777707,6.01513370276744,4.72925228721267,5.07225911573492,6.17353575888695,4.54331884162143
"17319554",6.02004148512918,6.68552965945447,6.84991171525917,6.10611599009756,7.26842780389145,6.80426531015526,6.49100936977873,6.90483218172473,6.91216133521064
"17239638",4.08114988778446,4.60941945035839,4.16654678841756,3.83915011152845,4.72982901785433,4.37563705173316,4.37563705173316,4.16658234331682,4.6475247288226
"17263893",8.09603154352994,7.01561864330136,7.47675451250137,8.12798475416814,7.30379600455901,7.86476731926884,7.88258617513012,7.34098544581103,7.7935650950882
"17313895",5.91850330295359,7.71646188769854,7.40745926209123,5.83508978206185,7.56666322506697,7.6319661793388,6.57902810826705,7.71055457500543,7.2316803908861
"17417988",6.83133919382965,6.62063710862407,6.11804948594358,6.75343100862297,6.77639443413338,6.382827766481,6.60168115449219,6.8387015641742,6.54451535377159
"17431394",7.07773659037914,7.0749442717188,6.93119097693604,7.45839557508661,6.92897118383783,6.8436494894657,6.63948781807316,6.92897118383783,6.44231071954515
"17233920",6.5787124889266,5.71753316235471,5.99242251347743,6.39737828447823,5.9682970486796,6.49279989104658,5.82775387647091,5.69087037864472,5.51868148706568
"17423901",8.54894696278788,8.49019037986973,7.95274012482988,8.71906805172928,8.06969025730249,8.33159405859783,8.69222421816621,8.5024848976654,7.92948667295052
"17281773",6.57769173868957,6.9524129611262,6.83566346301256,6.88539912180304,7.15214194429242,7.26175915630392,6.58312088471444,7.02852889917022,6.70175512038051
"17399672",7.15628523943547,7.23962420017097,7.39226686142608,7.32402460228664,7.29269080823751,7.47243639225398,6.79543034602367,6.85294038594971,7.54805525278518
"17262798",5.64344192261696,7.01151374802241,6.37314645622862,5.42876963338893,6.82111016606903,5.97996041684265,6.00817396006557,7.79846285074022,6.37314645622862
"17365211",8.22884318146683,7.39276462026233,7.02185907424437,8.20078519408195,7.29645467325727,7.57695906145082,8.02902134865436,7.58913424689039,7.55662819375578
"17524426",8.98817825377816,7.93466518688095,8.17139612332397,9.00359652335239,7.56105168126593,7.94496885379115,8.976859787228,8.41142421699812,8.32655086489187
"17304493",8.96226559213347,9.36028319106336,9.05575499052548,8.68005672895239,9.3406376345567,9.17975751862633,8.64363903735289,9.21125470119296,9.08745853663271
"17219435",6.77855476343184,11.6328717014665,11.3878476391866,8.54936417358364,11.3252070096885,11.2518187560138,8.82800209454571,11.7167861267317,11.0002082170553
"17219897",5.33501958640017,5.59976436593074,5.61005237898196,5.19276572656656,5.76696956588545,5.52677340926375,4.88309814373192,5.32261040422537,5.4510967527353
"17510867",6.72959893571525,7.48663652242133,7.53275996615665,7.04461784634981,7.48217178006669,7.39490083012098,7.14342127363242,7.23928152798412,7.41918709732798
"17292450",8.57534745751658,7.91737359720663,7.72311606677941,8.23254835761976,8.04055481228156,7.81609831825572,8.37197341617895,8.17049390729785,8.05481619947289
"17316480",6.84230621577993,7.38618581855928,6.68999583661064,7.0306123502047,7.57872475119263,7.83950080812053,7.34466315168617,7.65571888262753,7.50127548380538
"17482884",7.06189466303226,7.63281572454325,6.93432115431122,7.13091357677262,7.83859591283313,7.25093591161228,7.02468531208476,7.76013616487984,7.16100201705397
"17280609",7.89570836923383,7.38318403603927,7.89253047633707,8.23445612388633,7.61197287295679,7.88857812702867,8.14205790237989,8.0993930189548,7.77314021913032
"17381892",4.10286587111334,4.46762918751983,4.18316460176989,3.51995262024043,4.5718426024635,4.19811047074652,3.95714582683075,4.36347345824704,4.39343577996979
"17330046",6.0325119843162,5.26897070455697,5.05868081670793,5.97821677082062,5.67844853261856,6.01083098109625,5.62597579394856,5.30695024909064,6.24272109920649
